R                       Z                        solid.sr        solid.sz          solid.srz          solid.sphi      u            w
0.135                     0.019591836734693877     -9.999924545275743       1.0294252529740334E-5    -4.090516106003964E-6    44.69694924950316        14.816872685779206       -0.226592244197808
0.135                     0.02                     -9.999877155016767       1.1274066668003797E-5    1.532317470095529E-5     44.696956013243124       14.816872683185188       -0.23131291137095275
0.13570408163265307       0                        -9.716865365463798       1.1572914591990411E-5    -1.9814238791298597E-5   44.413899346902966       14.789889912941167       -1.7779005032730774E-19
0.13570408163265307       4.081632653061224E-4     -9.716971758237635       -2.0713576935231686E-6   -2.327739489151478E-6    44.41388252836683        14.789889908627817       -0.004720671889753458
0.13570408163265307       8.163265306122448E-4     -9.716995614680432       -4.868266565725207E-6    1.8637234516188866E-6    44.413878797151376       14.789889908709815       -0.009441343709305893
0.13570408163265307       0.0012244897959183673    -9.716980258076207       -6.400383172556757E-6    -6.467309686729032E-7    44.413880735117516       14.789889909529814       -0.014162014961424461
0.13570408163265307       0.0016326530612244896    -9.716980610086024       -5.178531954064965E-6    -7.010989050799824E-8    44.4138808560074         14.789889909242925       -0.01888268696015741
0.13570408163265307       0.002040816326530612     -9.716981362932684       -5.36323949880898E-6     1.3274531923554934E-8    44.413880725439455       14.789889909465755       -0.02360335872361415
0.13570408163265307       0.0024489795918367346    -9.716982069235895       -5.412336929701268E-6    7.824219793041226E-8     44.41388062008628        14.789889909595939       -0.028324030488129807
0.13570408163265307       0.002857142857142857     -9.71698259507225        -5.534246936440468E-6    5.979848035784393E-8     44.41388052988023        14.789889909750523       -0.03304470223508965
0.13570408163265307       0.0032653061224489793    -9.716982688514573       -5.537219979800283E-6    3.475015783439542E-8     44.4138805166567         14.789889909839253       -0.03776537398422937
0.13570408163265307       0.003673469387755102     -9.716982768375699       -5.550279540009797E-6    1.0005235914712537E-8    44.41388050374126        14.789889909869453       -0.04248604573507783
0.13570408163265307       0.004081632653061224     -9.716982839546507       -5.560602613724768E-6    -8.504055827984509E-9    44.41388049233297        14.789889909869729       -0.047206717488308965
0.13570408163265307       0.004489795918367346     -9.716982856199818       -5.561033748090267E-6    1.030458154885626E-9     44.41388048992343        14.789889909864003       -0.051927389240901164
0.13570408163265307       0.004897959183673469     -9.716982858665746       -5.561141249723732E-6    1.1909025740379496E-8    44.413880489553215       14.789889909860792       -0.05664806099323909
0.13570408163265307       0.005306122448979591     -9.716982840440048       -5.568236422725022E-6    1.2053938633513923E-9    44.41388049110197        14.789889909857717       -0.06136873274692401
0.13570408163265307       0.005714285714285714     -9.716982840553353       -5.5690984707325695E-6   -2.059862154978054E-9    44.41388049094654        14.789889909851615       -0.06608940450352148
0.13570408163265307       0.0061224489795918356    -9.716982859627123       -5.5653837127611035E-6   -1.5778653854070217E-8   44.41388048877095        14.789889909843437       -0.0708100762581935
0.13570408163265307       0.0065306122448979586    -9.716982859509665       -5.560842109844088E-6    -3.747935960095051E-9    44.4138804893878         14.78988990983199        -0.07553074801285131
0.13570408163265307       0.0069387755102040816    -9.716982859264894       -5.560529987327754E-6    7.1400244629122845E-9    44.41388048944495        14.789889909825261       -0.08025141976460558
0.13570408163265307       0.007346938775510204     -9.716982840494344       -5.568106689490378E-6    3.067856327392274E-9     44.41388049100595        14.78988990982328        -0.08497209151687123
0.13570408163265307       0.007755102040816327     -9.716982840617758       -5.569205693900585E-6    2.1324502343660797E-10   44.41388049081912        14.789889909818209       -0.08969276327330918
0.13570408163265307       0.008163265306122448     -9.716982840397963       -5.566423305310309E-6    -3.6566376668422993E-9   44.41388049121835        14.7898899098114         -0.09441343502641988
0.13570408163265307       0.008571428571428572     -9.716982859582586       -5.558985856361687E-6    -9.232246486284515E-9    44.413880489545114       14.78988990980215        -0.09913410677764715
0.13570408163265307       0.008979591836734692     -9.716982858575372       -5.557147524319589E-6    2.0377068045642186E-9    44.41388048991559        14.789889909793134       -0.1038547785269385
0.13570408163265307       0.009387755102040816     -9.716982858590866       -5.557639449834823E-6    1.3294663221870283E-8    44.41388048982326        14.789889909786254       -0.10857545027558423
0.13570408163265307       0.009795918367346938     -9.716982840738028       -5.5688957935199135E-6   2.259403858496787E-9     44.41388049071018        14.78988990977443        -0.11329612202966664
0.13570408163265307       0.010204081632653062     -9.716982842049834       -5.558892671950161E-6    4.632039794673432E-11    44.41388049187787        14.789889909758568       -0.11801679377950104
0.13570408163265307       0.010612244897959184     -9.716982863087416       -5.530909134075046E-6    -9.958835628184671E-9    44.413880492779434       14.78988990973567        -0.12273746551370125
0.13570408163265307       0.011020408163265308     -9.716982860109598       -5.531631886027753E-6    1.1138902314799533E-9    44.413880493015          14.789889909709775       -0.1274581372380295
0.13570408163265307       0.011428571428571429     -9.716982858698522       -5.529304015450179E-6    1.412471057285261E-8     44.4138804934843         14.789889909692281       -0.13217880896096168
0.13570408163265307       0.01183673469387755      -9.71698284049705        -5.535366505384445E-6    8.131594042349704E-9     44.41388049514398        14.78988990967943        -0.1368994806826355
0.13570408163265307       0.012244897959183675     -9.716982840759806       -5.53680978063494E-6     4.3571675280554064E-9    44.41388049486137        14.789889909665288       -0.1416201524064689
0.13570408163265307       0.012653061224489797     -9.716982841068695       -5.537977722473442E-6    7.855943486195196E-10    44.41388049460878        14.789889909650478       -0.1463408241315405
0.13570408163265307       0.01306122448979592      -9.716982859849702       -5.531264987774193E-6    -2.400936466042128E-9    44.413880492863875       14.789889909632594       -0.1510614958581262
0.13570408163265307       0.013469387755102043     -9.716982857904432       -5.536597146652639E-6    7.49957550488095E-9      44.41388049233839        14.789889909616017       -0.1557821675836976
0.13570408163265307       0.013877551020408165     -9.716982857957278       -5.536349850706756E-6    1.7820086711988725E-8    44.41388049233554        14.789889909606293       -0.160502839312866
0.13570408163265307       0.014285714285714287     -9.71698283964115        -5.543995237909257E-6    2.2882611119120237E-9    44.41388049380283        14.789889909597695       -0.16522351104249375
0.13570408163265307       0.01469387755102041      -9.716982840390779       -5.54325105715543E-6     -1.4600636808864987E-10  44.4138804937696         14.789889909587208       -0.1699441827730295
0.13570408163265307       0.01510204081632653      -9.71698285956142        -5.5378002254292365E-6   -1.0012845302065217E-8   44.41388049180976        14.789889909574585       -0.17466485450342983
0.13570408163265307       0.015510204081632653     -9.716982859545174       -5.539506525732577E-6    2.176063528944852E-9     44.413880491532204       14.789889909561353       -0.17938552623428852
0.13570408163265307       0.015918367346938776     -9.716982864331795       -5.542308907024562E-6    1.4432351512713567E-8    44.413880490440505       14.78988990955191        -0.1841061979674931
0.13570408163265307       0.0163265306122449       -9.71698285578566        -5.55860049277544E-6     6.504288609902801E-9     44.41388048933346        14.789889909544577       -0.18882686970376972
0.13570408163265307       0.016734693877551023     -9.71698287546693        -5.556610523723066E-6    1.1189248348279796E-8    44.41388048685404        14.789889909543724       -0.19354754143924052
0.13570408163265307       0.017142857142857144     -9.716982899025965       -5.551946443505585E-6    2.558455777278949E-8     44.413880484285286       14.789889909568455       -0.1982682131659465
0.13570408163265307       0.017551020408163264     -9.716983085825742       -5.514133703894913E-6    9.922591177533023E-8     44.41388046365943        14.789889909643524       -0.20298888489070935
0.13570408163265307       0.017959183673469388     -9.716984000305482       -5.582083960995078E-6    2.567554961843806E-7     44.41388032741961        14.789889910063684       -0.20770955659013626
0.13570408163265307       0.018367346938775512     -9.716981828914768       -5.559967719018459E-6    -1.0974768129184376E-6   44.41388063573877        14.789889910460515       -0.21243022802023162
0.13570408163265307       0.018775510204081632     -9.716944701158074       -2.325292211025953E-8    -4.5829539436440655E-6   44.41388660751899        14.789889910057992       -0.21715090014961916
0.13570408163265307       0.019183673469387756     -9.716976493447998       -5.853795053437352E-6    3.6014119888962204E-6    44.413881328568465       14.789889906260209       -0.2218715711959755
0.13570408163265307       0.019591836734693877     -9.716957913516056       -1.1230847761034966E-6   -1.8609383696622195E-6   44.41388460368984        14.789889910018392       -0.2265922434934749
0.13570408163265307       0.02                     -9.716869981572716       1.0167585557326674E-5    7.245156217936268E-6     44.413898502824765       14.789889912593216       -0.2313129121286649
0.13640816326530614       0                        -9.43821209484833        9.086980991065503E-6     -1.6440411714648406E-5   44.135215771633334       14.763443880672456       -4.0638872049138096E-19
0.13640816326530614       4.081632653061224E-4     -9.438282979655474       -2.2195653337985274E-6   2.2686672460825065E-6    44.135204247361656       14.76344387499457        -0.004720671742573974
0.13640816326530614       8.163265306122448E-4     -9.438309658554612       -6.262137638404965E-6    -1.950192336592505E-6    44.13519994478093        14.763443874483126       -0.009441343346733383
0.13640816326530614       0.0012244897959183673    -9.438233462902463       5.318122028373181E-6     2.2691819287345367E-6    44.13521224313511        14.763443877642123       -0.014162015167664384
0.13640816326530614       0.0016326530612244896    -9.43825037120235        3.008996861055493E-6     -1.2297460124378173E-7   44.13520955808613        14.763443879392867       -0.018882686957798246
0.13640816326530614       0.002040816326530612     -9.438243682599456       4.14445688854903E-6      -3.311341081991797E-7    44.135210651898646       14.763443878887411       -0.02360335862117675
0.13640816326530614       0.0024489795918367346    -9.438236949199252       5.2363144094124434E-6    -2.4522301403682804E-7   44.135211746199445       14.763443878486214       -0.02832403046735998
0.13640816326530614       0.002857142857142857     -9.438230995937753       6.2189569016918535E-6    -2.87568449527392E-7     44.135212716098316       14.76344387811996        -0.03304470220488945
0.13640816326530614       0.0032653061224489793    -9.438224880169445       7.207632235251367E-6     -1.9918344816969E-7      44.13521370959036        14.763443877752941       -0.03776537396475573
0.13640816326530614       0.003673469387755102     -9.438220183147651       7.94982744473964E-6      -1.495107456094119E-7    44.13521447045669        14.763443877550255       -0.04248604572402627
0.13640816326530614       0.004081632653061224     -9.438219006221841       8.153052534908056E-6     -5.707084952534122E-8    44.1352146633356         14.763443877439116       -0.04720671747963003
0.13640816326530614       0.004489795918367346     -9.438218584364927       8.22533331438899E-6      -1.5915071095905047E-8   44.13521473240744        14.763443877404221       -0.05192738923292129
0.13640816326530614       0.004897959183673469     -9.43821842904203        8.251530399546027E-6     3.6114915686252296E-9    44.135214757784496       14.76344387739261        -0.05664806098626409
0.13640816326530614       0.005306122448979591     -9.438218377801487       8.259867215529084E-6     1.7244546904861085E-8    44.135214766119006       14.763443877390559       -0.061368732739655076
0.13640816326530614       0.005714285714285714     -9.438218364643275       8.261094492860139E-6     -2.1763496923389798E-8   44.13521476811824        14.76344387738577        -0.06608940449240921
0.13640816326530614       0.0061224489795918356    -9.438218364928524       8.260640478692948E-6     -1.2600845873860759E-8   44.1352147679711         14.763443877371596       -0.07081007624634607
0.13640816326530614       0.0065306122448979586    -9.43821836467891        8.260257955640554E-6     -3.516086190933967E-9    44.13521476791962        14.76344387736092        -0.07553074800069082
0.13640816326530614       0.0069387755102040816    -9.438218364531442       8.259980462491511E-6     5.839363466562758E-9     44.135214767881756       14.763443877354538       -0.08025141975540644
0.13640816326530614       0.007346938775510204     -9.43821836444327        8.259850286878645E-6     1.513487172303E-8        44.1352147678715         14.763443877353117       -0.08497209151031174
0.13640816326530614       0.007755102040816327     -9.438218405790057       8.274268648587167E-6     -1.5104733755798512E-9   44.135214764108554       14.7634438773554         -0.0896927632653298
0.13640816326530614       0.008163265306122448     -9.438218363157082       8.261265638284385E-6     -1.847445408002874E-8    44.135214768216855       14.763443877342441       -0.09441343502055734
0.13640816326530614       0.008571428571428572     -9.438218364948947       8.267071899026631E-6     -4.893575037149442E-9    44.135214768742095       14.763443877330499       -0.09913410677318474
0.13640816326530614       0.008979591836734692     -9.438218368137267       8.27994809485972E-6      9.597145070152605E-9     44.135214770062625       14.76344387731888        -0.10385477851303673
0.13640816326530614       0.009387755102040816     -9.438218370126398       8.282390271313487E-6     1.8694310029834262E-8    44.13521477009531        14.763443877308895       -0.10857545024571377
0.13640816326530614       0.009795918367346938     -9.438218369805448       8.279380467720329E-6     2.8530344348214343E-8    44.13521476969546        14.763443877301295       -0.11329612198037849
0.13640816326530614       0.010204081632653062     -9.438218366910789       8.280643911100923E-6     -1.3368235612055161E-8   44.135214770217004       14.763443877281617       -0.11801679371391852
0.13640816326530614       0.010612244897959184     -9.43821836566901        8.279528058134018E-6     -3.847713677279359E-9    44.13521477014826        14.763443877253561       -0.12273746544855807
0.13640816326530614       0.011020408163265308     -9.438218365098622       8.288241747766732E-6     5.607514321531214E-9     44.13521477137906        14.763443877231161       -0.1274581371814598
0.13640816326530614       0.011428571428571429     -9.438218363513883       8.288510516285896E-6     1.3556380710171997E-8    44.13521477158439        14.763443877213572       -0.1321788089098412
0.13640816326530614       0.01183673469387755      -9.438218363639951       8.288907557725905E-6     2.1861003433177745E-8    44.1352147715879         14.763443877202391       -0.1368994806372493
0.13640816326530614       0.012244897959183675     -9.438218405618136       8.303696608170866E-6     5.129920411387737E-9     44.13521476775812        14.763443877194822       -0.14162015236421543
0.13640816326530614       0.012653061224489797     -9.438218363864618       8.287232062779367E-6     -1.1553127104479392E-8   44.13521477123189        14.763443877173161       -0.14634082409220525
0.13640816326530614       0.01306122448979592      -9.438218364054654       8.284397114999591E-6     -2.0875884856666612E-9   44.13521477075266        14.763443877155064       -0.1510614958220423
0.13640816326530614       0.013469387755102043     -9.438218368598212       8.28694442845881E-6      7.281824197900781E-9     44.135214770431965       14.763443877141674       -0.1557821675522978
0.13640816326530614       0.013877551020408165     -9.438218378708761       8.281690664589404E-6     1.654663838771632E-8     44.13521476825292        14.76344387713257        -0.16050283928303377
0.13640816326530614       0.014285714285714287     -9.438218400545784       8.278786894865334E-6     2.754233730019171E-8     44.13521476477313        14.763443877127346       -0.16522351101447563
0.13640816326530614       0.01469387755102041      -9.438218452192269       8.27329617831856E-6      -1.6177377762492598E-8   44.13521475673238        14.763443877113852       -0.16994418274334025
0.13640816326530614       0.01510204081632653      -9.438218482384992       8.269413522444665E-6     -6.016269239921793E-9    44.13521475191218        14.763443877097728       -0.1746648544713972
0.13640816326530614       0.015510204081632653     -9.43821851295327        8.264826928265393E-6     7.938827889118102E-9     44.135214746966064       14.763443877089792       -0.17938552619841694
0.13640816326530614       0.015918367346938776     -9.438218578274585       8.251176827587188E-6     2.634593589525382E-8     44.13521473591625        14.763443877091799       -0.1841061979266145
0.13640816326530614       0.0163265306122449       -9.438218714221994       8.221100321970879E-6     5.398905264054168E-8     44.13521471267967        14.763443877094          -0.18882686966040535
0.13640816326530614       0.016734693877551023     -9.43821849531017        8.20307008549571E-6      -1.6263825196133924E-7   44.135214740671124       14.76344387705114        -0.1935475414036725
0.13640816326530614       0.017142857142857144     -9.43821704670049        8.490437007509171E-6     -3.3609996867140235E-7   44.13521498268216        14.763443876718016       -0.19826821314786777
0.13640816326530614       0.017551020408163264     -9.43821190526081        9.74585147947073E-6      -9.946876806893067E-7    44.135215876764846       14.763443876238348       -0.20298888475711532
0.13640816326530614       0.017959183673469388     -9.43820300815594        9.163594310171902E-6     -1.7052945670692158E-6   44.13521703558012        14.763443874528893       -0.2077095571237393
0.13640816326530614       0.018367346938775512     -9.438268137404132       1.5774429496377706E-7    7.875838139554129E-6     44.13520664958785        14.76344387222992        -0.21243022829103334
0.13640816326530614       0.018775510204081632     -9.438244983365559       6.654859893023967E-6     1.546388956898418E-5     44.13521081972422        14.763443878392577       -0.21715090033646062
0.13640816326530614       0.019183673469387756     -9.43829964430125        -4.9781143795698876E-6   6.080687976508594E-6     44.13520151325252        14.763443870167713       -0.22187157187090856
0.13640816326530614       0.019591836734693877     -9.438279254709444       -1.4712554700672625E-6   -4.3807105081722245E-6   44.13520487214503        14.763443874516348       -0.22659224347215232
0.13640816326530614       0.02                     -9.438214682330154       6.008180506527423E-6     6.409026989216765E-6     44.13521497773455        14.763443880471334       -0.23131291296564271
0.1371122448979592        0                        -9.163835870024258       5.720084257423878E-6     -1.4676452350303822E-5   43.860814865635355       14.73752632048121        -4.494866650624573E-19
0.1371122448979592        4.081632653061224E-4     -9.163879485941269       -1.2289788778871297E-6   4.365547273038278E-6     43.86080776326818        14.737526312884551       -0.0047206717586136746
0.1371122448979592        8.163265306122448E-4     -9.163909563814967       -6.1054104333743454E-6   -3.481754951655458E-6    43.86080286502041        14.737526311368145       -0.009441343520569549
0.1371122448979592        0.0012244897959183673    -9.163874550345254       -7.912054825574159E-7    1.1510863111652512E-7    43.86080852154785        14.737526314845898       -0.014162015194190013
0.1371122448979592        0.0016326530612244896    -9.163828062087156       6.010871897451579E-6     -1.0755072713610254E-5   43.86081597620363        14.737526312890028       -0.018882687021074242
0.1371122448979592        0.002040816326530612     -9.163889210157782       -8.761926740407943E-7    -3.554259460254099E-6    43.8608064552247         14.737526314176266       -0.023603358863380434
0.1371122448979592        0.0024489795918367346    -9.163881658351094       -1.974166185595095E-6    1.9388896389694653E-6    43.86080734865354        14.737526310876497       -0.028324030721794558
0.1371122448979592        0.002857142857142857     -9.163896351192326       -3.97896105889231E-6     -1.5513576052324701E-9   43.86080501380133        14.737526311796081       -0.03304470226911814
0.1371122448979592        0.0032653061224489793    -9.163899312401389       -4.470016752369701E-6    6.325350382101346E-8     43.860804531694406       14.737526312191138       -0.03776537399815059
0.1371122448979592        0.003673469387755102     -9.163901420737623       -4.794304047711193E-6    1.1441413533970552E-7    43.86080419195029        14.73752631245987        -0.042486045726961345
0.1371122448979592        0.004081632653061224     -9.163902468286082       -5.03420258872211E-6     9.180523498212922E-8     43.860804012407904       14.737526312688454       -0.04720671748029154
0.1371122448979592        0.004489795918367346     -9.163902720587961       -5.062817210331559E-6    5.61919084903184E-8      43.86080397345007        14.737526312809402       -0.05192738923209971
0.1371122448979592        0.004897959183673469     -9.16390288767601        -5.0888021215796465E-6   3.582088389101283E-8     43.860803946544344       14.737526312850042       -0.05664806098085438
0.1371122448979592        0.005306122448979591     -9.163903059448984       -5.103432433679699E-6    -1.6466259864896846E-9   43.86080392045305        14.737526312851728       -0.061368732729551644
0.1371122448979592        0.005714285714285714     -9.16390310020016        -5.110297092236578E-6    6.245283588582284E-9     43.860803913781474       14.73752631284998        -0.06608940447967222
0.1371122448979592        0.0061224489795918356    -9.16390311322888        -5.113153513520956E-6    1.3839014027620942E-8    43.86080391155213        14.737526312848203       -0.07081007623115343
0.1371122448979592        0.0065306122448979586    -9.163903073241496       -5.130624884739518E-6    -1.8241321724662788E-9   43.86080391467797        14.73752631283959        -0.07553074798709115
0.1371122448979592        0.0069387755102040816    -9.163903073409067       -5.1320471949875354E-6   6.898164280057823E-9     43.86080391443627        14.73752631283335        -0.08025141974516717
0.1371122448979592        0.007346938775510204     -9.163903114129296       -5.116363957524299E-6    -8.592850737651991E-9    43.86080391091229        14.737526312827208       -0.08497209150247578
0.1371122448979592        0.007755102040816327     -9.163903116032225       -5.107121203094721E-6    1.5633165513499836E-9    43.86080391191619        14.737526312819481       -0.08969276325476591
0.1371122448979592        0.008163265306122448     -9.16390311842857        -5.096183813177049E-6    1.67910618705919E-8      43.860803913084766       14.73752631281061        -0.09441343499198376
0.1371122448979592        0.008571428571428572     -9.163903077989803       -5.109223442152143E-6    1.4501275386083917E-9    43.86080391688305        14.737526312798336       -0.09913410672546823
0.1371122448979592        0.008979591836734692     -9.163903077468174       -5.109343595802783E-6    8.60697978218037E-9      43.86080391689367        14.737526312783453       -0.10385477846208545
0.1371122448979592        0.009387755102040816     -9.163903118667887       -5.091407975181937E-6    -7.398741136385283E-9    43.86080391360433        14.73752631277289        -0.10857545019716348
0.1371122448979592        0.009795918367346938     -9.163903117990552       -5.0895098373293875E-6   2.7673529329516974E-10   43.860803913911          14.737526312755287       -0.11329612192663761
0.1371122448979592        0.010204081632653062     -9.163903117081166       -5.092679518274963E-6    7.580275454413568E-9     43.86080391354264        14.737526312738348       -0.1180167936550189
0.1371122448979592        0.010612244897959184     -9.163903115787235       -5.094509600661695E-6    1.7293321380159422E-8    43.860803913426125       14.73752631272481        -0.12273746538965592
0.1371122448979592        0.011020408163265308     -9.163903072779197       -5.108127360232174E-6    1.97136245858303E-9      43.860803917478016       14.737526312704327       -0.1274581371253164
0.1371122448979592        0.011428571428571429     -9.163903072045265       -5.106122124940157E-6    1.181556109349312E-8     43.86080391780994        14.737526312687494       -0.13217880886010538
0.1371122448979592        0.01183673469387755      -9.163903112615559       -5.090053842402994E-6    -3.541196170590551E-9    43.860803914326546       14.737526312670155       -0.1368994805917206
0.1371122448979592        0.012244897959183675     -9.16390311263435        -5.089647998102009E-6    5.2014806079353925E-9    43.86080391433032        14.737526312653698       -0.14162015232146316
0.1371122448979592        0.012653061224489797     -9.16390311238554        -5.089487365446984E-6    1.3762166205609712E-8    43.8608039143518         14.737526312641997       -0.14634082405087454
0.1371122448979592        0.01306122448979592      -9.163903071067665       -5.103169460780918E-6    -1.602165494572395E-9    43.860803918181595       14.737526312629194       -0.1510614957817646
