R                       Z                        T
0.135                     0                        309.1454848222069
0.135                     4.081632653061224E-4     309.1468277091013
0.135                     8.163265306122448E-4     309.1508579806846
0.135                     0.0012244897959183673    309.1575806295857
0.135                     0.0016326530612244896    309.16700047309405
0.135                     0.002040816326530612     309.1791293879172
0.135                     0.0024489795918367346    309.1939778692677
0.135                     0.002857142857142857     309.2115609672339
0.135                     0.0032653061224489793    309.2318996175894
0.135                     0.003673469387755102     309.2550092279847
0.135                     0.004081632653061224     309.2809196463668
0.135                     0.004489795918367346     309.3096521166106
0.135                     0.004897959183673469     309.34123813408866
0.135                     0.005306122448979591     309.37571389850683
0.135                     0.005714285714285714     309.41310709252707
0.135                     0.0061224489795918356    309.45346708597964
0.135                     0.0065306122448979586    309.4968259163764
0.135                     0.0069387755102040816    309.54323487952695
0.135                     0.007346938775510204     309.59274509848785
0.135                     0.007755102040816327     309.64539982192576
0.135                     0.008163265306122448     309.70126976964673
0.135                     0.008571428571428572     309.7603990292407
0.135                     0.008979591836734692     309.8228630797188
0.135                     0.009387755102040816     309.88872776257136
0.135                     0.009795918367346938     309.9580572066586
0.135                     0.010204081632653062     310.03094572004903
0.135                     0.010612244897959184     310.10745223682153
0.135                     0.011020408163265308     310.1876821179957
0.135                     0.011428571428571429     310.2717163255711
0.135                     0.01183673469387755      310.35964758424245
0.135                     0.012244897959183675     310.4515968338521
0.135                     0.012653061224489797     310.5476428487151
0.135                     0.01306122448979592      310.6479281276195
0.135                     0.013469387755102043     310.75255188443856
0.135                     0.013877551020408165     310.8616452182922
0.135                     0.014285714285714287     310.9753608502192
0.135                     0.01469387755102041      311.09380603832375
0.135                     0.01510204081632653      311.2171712572115
0.135                     0.015510204081632653     311.3455805093201
0.135                     0.015918367346938776     311.47921879697196
0.135                     0.0163265306122449       311.6182800295697
0.135                     0.016734693877551023     311.76291607175233
0.135                     0.017142857142857144     311.9133849469092
0.135                     0.017551020408163264     312.0698502544867
0.135                     0.017959183673469388     312.23258157659626
0.135                     0.018367346938775512     312.4018367803478
0.135                     0.018775510204081632     312.57785240366064
0.135                     0.019183673469387756     312.76101380376895
0.135                     0.019591836734693877     312.9515638025292
0.135                     0.02                     313.15
0.13570408163265307       0                        309.14149633808216
0.13570408163265307       4.081632653061224E-4     309.1428376698729
0.13570408163265307       8.163265306122448E-4     309.1468616695994
0.13570408163265307       0.0012244897959183673    309.15357367169145
0.13570408163265307       0.0016326530612244896    309.16298006834967
0.13570408163265307       0.002040816326530612     309.17508978865294
0.13570408163265307       0.0024489795918367346    309.18991675186953
0.13570408163265307       0.002857142857142857     309.20747339782895
0.13570408163265307       0.0032653061224489793    309.22778003556533
0.13570408163265307       0.003673469387755102     309.25085553594937
0.13570408163265307       0.004081632653061224     309.2767251143097
0.13570408163265307       0.004489795918367346     309.3054150987729
0.13570408163265307       0.004897959183673469     309.33695304008666
0.13570408163265307       0.005306122448979591     309.37137426378644
0.13570408163265307       0.005714285714285714     309.408711211624
0.13570408163265307       0.0061224489795918356    309.44900583304394
0.13570408163265307       0.0065306122448979586    309.49229908243495
0.13570408163265307       0.0069387755102040816    309.53863567557846
0.13570408163265307       0.007346938775510204     309.58806703654886
0.13570408163265307       0.007755102040816327     309.64064003259216
0.13570408163265307       0.008163265306122448     309.69641648225706
0.13570408163265307       0.008571428571428572     309.75545343899495
0.13570408163265307       0.008979591836734692     309.8178164396403
0.13570408163265307       0.009387755102040816     309.8835744543724
0.13570408163265307       0.009795918367346938     309.9527920176005
0.13570408163265307       0.010204081632653062     310.02555388834537
0.13570408163265307       0.010612244897959184     310.10193575439996
0.13570408163265307       0.011020408163265308     310.18202935518383
0.13570408163265307       0.011428571428571429     310.2659228629763
0.13570408163265307       0.01183673469387755      310.35370573527183
0.13570408163265307       0.012244897959183675     310.4454880092215
0.13570408163265307       0.012653061224489797     310.5413695903582
0.13570408163265307       0.01306122448979592      310.6414727219367
0.13570408163265307       0.013469387755102043     310.7459123287216
0.13570408163265307       0.013877551020408165     310.85480965300667
0.13570408163265307       0.014285714285714287     310.96830692141276
0.13570408163265307       0.01469387755102041      311.08653537857776
0.13570408163265307       0.01510204081632653      311.20965550053495
0.13570408163265307       0.015510204081632653     311.33782084893943
0.13570408163265307       0.015918367346938776     311.4711958568123
0.13570408163265307       0.0163265306122449       311.6099683850273
0.13570408163265307       0.016734693877551023     311.75430870281673
0.13570408163265307       0.017142857142857144     311.90444121196293
0.13570408163265307       0.017551020408163264     312.0605601322674
0.13570408163265307       0.017959183673469388     312.2229235544671
0.13570408163265307       0.018367346938775512     312.39175389740035
0.13570408163265307       0.018775510204081632     312.5673403796442
0.13570408163265307       0.019183673469387756     312.7499827876602
0.13570408163265307       0.019591836734693877     312.93994851973827
0.13570408163265307       0.02                     313.13767366930443
0.13640816326530614       0                        309.1295711878647
0.13640816326530614       4.081632653061224E-4     309.1309065254693
0.13640816326530614       8.163265306122448E-4     309.1349128032061
0.13640816326530614       0.0012244897959183673    309.14159521898404
0.13640816326530614       0.0016326530612244896    309.1509580261847
0.13640816326530614       0.002040816326530612     309.1630144858281
0.13640816326530614       0.0024489795918367346    309.1777728364961
0.13640816326530614       0.002857142857142857     309.19525160762487
0.13640816326530614       0.0032653061224489793    309.21546558412456
0.13640816326530614       0.003673469387755102     309.2384360621033
0.13640816326530614       0.004081632653061224     309.26418858752595
0.13640816326530614       0.004489795918367346     309.29274551175945
0.13640816326530614       0.004897959183673469     309.3241405799582
0.13640816326530614       0.005306122448979591     309.3584018807451
0.13640816326530614       0.005714285714285714     309.39556672993984
