R                       Z                        T
0.13640816326530614       0.012244897959183675     310.65297214319725
0.13640816326530614       0.012653061224489797     310.73787112978476
0.13640816326530614       0.01306122448979592      310.8267406422075
0.13640816326530614       0.013469387755102043     310.91969976180957
0.13640816326530614       0.013877551020408165     311.0168946081133
0.13640816326530614       0.014285714285714287     311.11845815780555
0.13640816326530614       0.01469387755102041      311.22454490962195
0.13640816326530614       0.01510204081632653      311.3353187495908
0.13640816326530614       0.015510204081632653     311.45093521534216
0.13640816326530614       0.015918367346938776     311.5715867183901
0.13640816326530614       0.0163265306122449       311.6974398260297
0.13640816326530614       0.016734693877551023     311.82870483955986
0.13640816326530614       0.017142857142857144     311.9655888232887
0.13640816326530614       0.017551020408163264     312.10830297692877
0.13640816326530614       0.017959183673469388     312.2571010832259
0.13640816326530614       0.018367346938775512     312.4122081335643
0.13640816326530614       0.018775510204081632     312.573904594846
0.13640816326530614       0.019183673469387756     312.7424762993079
0.13640816326530614       0.019591836734693877     312.91816804426225
0.13640816326530614       0.02                     313.1013779258642
0.1371122448979592        0                        309.5070092787511
0.1371122448979592        4.081632653061224E-4     309.5081313341602
0.1371122448979592        8.163265306122448E-4     309.5114967993733
0.1371122448979592        0.0012244897959183673    309.51711210790535
0.1371122448979592        0.0016326530612244896    309.52498381423635
0.1371122448979592        0.002040816326530612     309.53512163700253
0.1371122448979592        0.0024489795918367346    309.5475428976852
0.1371122448979592        0.002857142857142857     309.5622611797353
0.1371122448979592        0.0032653061224489793    309.5792977556198
0.1371122448979592        0.003673469387755102     309.59867558740575
0.1371122448979592        0.004081632653061224     309.6204202110471
0.1371122448979592        0.004489795918367346     309.64456595177614
0.1371122448979592        0.004897959183673469     309.6711406813372
0.1371122448979592        0.005306122448979591     309.70018230361353
0.1371122448979592        0.005714285714285714     309.73173081427325
0.1371122448979592        0.0061224489795918356    309.7658279527779
0.1371122448979592        0.0065306122448979586    309.8025264987974
0.1371122448979592        0.0069387755102040816    309.8418700430036
0.1371122448979592        0.007346938775510204     309.8839158261263
0.1371122448979592        0.007755102040816327     309.9287206718505
0.1371122448979592        0.008163265306122448     309.97634564434054
0.1371122448979592        0.008571428571428572     310.02686188382006
0.1371122448979592        0.008979591836734692     310.0803325600337
0.1371122448979592        0.009387755102040816     310.13683741092717
0.1371122448979592        0.009795918367346938     310.1964509863377
0.1371122448979592        0.010204081632653062     310.25925661843314
0.1371122448979592        0.010612244897959184     310.32534664261294
0.1371122448979592        0.011020408163265308     310.39480707784145
0.1371122448979592        0.011428571428571429     310.46774458520343
0.1371122448979592        0.01183673469387755      310.5442542818216
0.1371122448979592        0.012244897959183675     310.6244449808759
0.1371122448979592        0.012653061224489797     310.70843548671274
0.1371122448979592        0.01306122448979592      310.796338449201
0.1371122448979592        0.013469387755102043     310.88829433418954
0.1371122448979592        0.013877551020408165     310.98442303177194
0.1371122448979592        0.014285714285714287     311.08486340305376
0.1371122448979592        0.01469387755102041      311.18976899308757
0.1371122448979592        0.01510204081632653      311.29928440304514
0.1371122448979592        0.015510204081632653     311.41359431504713
0.1371122448979592        0.015918367346938776     311.53284586399366
0.1371122448979592        0.0163265306122449       311.65722757364654
0.1371122448979592        0.016734693877551023     311.78692413664066
0.1371122448979592        0.017142857142857144     311.9221353353783
0.1371122448979592        0.017551020408163264     312.06308282620995
0.1371122448979592        0.017959183673469388     312.2099785627139
0.1371122448979592        0.018367346938775512     312.3630342454313
0.1371122448979592        0.018775510204081632     312.52253956710285
0.1371122448979592        0.019183673469387756     312.6887174472834
0.1371122448979592        0.019591836734693877     312.86179692258696
0.1371122448979592        0.02                     313.0421327446897
0.13781632653061227       0                        309.483634953164
0.13781632653061227       4.081632653061224E-4     309.4847413551612
0.13781632653061227       8.163265306122448E-4     309.4880588497717
0.13781632653061227       0.0012244897959183673    309.4935945465995
0.13781632653061227       0.0016326530612244896    309.5013539973305
0.13781632653061227       0.002040816326530612     309.5113472430032
0.13781632653061227       0.0024489795918367346    309.52359096265724
0.13781632653061227       0.002857142857142857     309.5380993484672
0.13781632653061227       0.0032653061224489793    309.55489249851667
0.13781632653061227       0.003673469387755102     309.5739941207928
0.13781632653061227       0.004081632653061224     309.5954288550373
0.13781632653061227       0.004489795918367346     309.6192288229144
0.13781632653061227       0.004897959183673469     309.64542279547175
0.13781632653061227       0.005306122448979591     309.6740483791848
0.13781632653061227       0.005714285714285714     309.70514621532857
0.13781632653061227       0.0061224489795918356    309.7387543393716
0.13781632653061227       0.0065306122448979586    309.7749239874602
0.13781632653061227       0.0069387755102040816    309.8137021288086
0.13781632653061227       0.007346938775510204     309.8551402709057
0.13781632653061227       0.007755102040816327     309.8993012106522
0.13781632653061227       0.008163265306122448     309.94623586548335
0.13781632653061227       0.008571428571428572     309.9960199623192
0.13781632653061227       0.008979591836734692     310.0487142122693
0.13781632653061227       0.009387755102040816     310.10439351988714
0.13781632653061227       0.009795918367346938     310.16313942939115
0.13781632653061227       0.010204081632653062     310.22502203098907
0.13781632653061227       0.010612244897959184     310.29014300433295
0.13781632653061227       0.011020408163265308     310.3585786548769
0.13781632653061227       0.011428571428571429     310.4304330610023
0.13781632653061227       0.01183673469387755      310.5058062686441
0.13781632653061227       0.012244897959183675     310.5847942816099
0.13781632653061227       0.012653061224489797     310.66752734970885
0.13781632653061227       0.01306122448979592      310.75410127175076
0.13781632653061227       0.013469387755102043     310.8446553652924
0.13781632653061227       0.013877551020408165     310.9393101609253
0.13781632653061227       0.014285714285714287     311.0381950238438
0.13781632653061227       0.01469387755102041      311.1414736017297
0.13781632653061227       0.01510204081632653      311.2492675157708
0.13781632653061227       0.015510204081632653     311.36175025135856
0.13781632653061227       0.015918367346938776     311.47908904597676
0.13781632653061227       0.0163265306122449       311.6014408362522
0.13781632653061227       0.016734693877551023     311.7289816623774
0.13781632653061227       0.017142857142857144     311.861923931638
0.13781632653061227       0.017551020408163264     312.00044310028636
0.13781632653061227       0.017959183673469388     312.14476439530074
0.13781632653061227       0.018367346938775512     312.2950708384577
0.13781632653061227       0.018775510204081632     312.45162771057585
0.13781632653061227       0.019183673469387756     312.61463964994675
0.13781632653061227       0.019591836734693877     312.7843108462406
0.13781632653061227       0.02                     312.96095810079134
0.1385204081632653        0                        309.4538204680397
0.1385204081632653        4.081632653061224E-4     309.4549068196125
0.1385204081632653        8.163265306122448E-4     309.45816328682093
0.1385204081632653        0.0012244897959183673    309.4635973410399
0.1385204081632653        0.0016326530612244896    309.4712136992199
0.1385204081632653        0.002040816326530612     309.4810231852722
0.1385204081632653        0.0024489795918367346    309.4930409261983
0.1385204081632653        0.002857142857142857     309.5072814841794
0.1385204081632653        0.0032653061224489793    309.52376508817997
0.1385204081632653        0.003673469387755102     309.54251587022986
0.1385204081632653        0.004081632653061224     309.56355475039084
0.1385204081632653        0.004489795918367346     309.586912792221
0.1385204081632653        0.004897959183673469     309.6126261464433
0.1385204081632653        0.005306122448979591     309.6407197490621
0.1385204081632653        0.005714285714285714     309.6712408913506
0.1385204081632653        0.0061224489795918356    309.70422806836365
0.1385204081632653        0.0065306122448979586    309.73972325333773
0.1385204081632653        0.0069387755102040816    309.7777838052374
0.1385204081632653        0.007346938775510204     309.8184480380793
0.1385204081632653        0.007755102040816327     309.86178386176795
0.1385204081632653        0.008163265306122448     309.9078435339755
0.1385204081632653        0.008571428571428572     309.9566923947689
0.1385204081632653        0.008979591836734692     310.00840250184956
0.1385204081632653        0.009387755102040816     310.06303136326846
0.1385204081632653        0.009795918367346938     310.12066924020445
0.1385204081632653        0.010204081632653062     310.1813830722333
0.1385204081632653        0.010612244897959184     310.24526379768525
0.1385204081632653        0.011020408163265308     310.31240253613475
0.1385204081632653        0.011428571428571429     310.3828790709356
0.1385204081632653        0.01183673469387755      310.4568089059051
0.1385204081632653        0.012244897959183675     310.5342746385736
0.1385204081632653        0.012653061224489797     310.61539874852184
0.1385204081632653        0.01306122448979592      310.70029378082506
0.1385204081632653        0.013469387755102043     310.7890666028435
0.1385204081632653        0.013877551020408165     310.8818609243278
0.1385204081632653        0.014285714285714287     310.97878080315945
0.1385204081632653        0.01469387755102041      311.0799828133884
0.1385204081632653        0.01510204081632653      311.1856097422515
0.1385204081632653        0.015510204081632653     311.29579203461844
0.1385204081632653        0.015918367346938776     311.4107122462524
0.1385204081632653        0.0163265306122449       311.53050463865725
0.1385204081632653        0.016734693877551023     311.6553627309235
0.1385204081632653        0.017142857142857144     311.78545922585107
0.1385204081632653        0.017551020408163264     311.92094966293786
0.1385204081632653        0.017959183673469388     312.0620682663324
0.1385204081632653        0.018367346938775512     312.20898091142965
0.1385204081632653        0.018775510204081632     312.3619158238187
0.1385204081632653        0.019183673469387756     312.52107043608964
0.1385204081632653        0.019591836734693877     312.68662940940345
0.1385204081632653        0.02                     312.8588739691795
0.13922448979591837       0                        309.41771846671236
0.13922448979591837       4.081632653061224E-4     309.4187804754563
0.13922448979591837       8.163265306122448E-4     309.4219631378701
0.13922448979591837       0.0012244897959183673    309.42727397055427
0.13922448979591837       0.0016326530612244896    309.4347175873226
0.13922448979591837       0.002040816326530612     309.4443047055107
0.13922448979591837       0.0024489795918367346    309.45605023942494
0.13922448979591837       0.002857142857142857     309.4699667255441
0.13922448979591837       0.0032653061224489793    309.48607646686753
0.13922448979591837       0.003673469387755102     309.50440155205126
0.13922448979591837       0.004081632653061224     309.5249599759658
0.13922448979591837       0.004489795918367346     309.5477902538664
0.13922448979591837       0.004897959183673469     309.5729134091584
0.13922448979591837       0.005306122448979591     309.60037133298795
0.13922448979591837       0.005714285714285714     309.6301952955302
0.13922448979591837       0.0061224489795918356    309.6624252991498
0.13922448979591837       0.0065306122448979586    309.69711487507846
0.13922448979591837       0.0069387755102040816    309.7342961731639
0.13922448979591837       0.007346938775510204     309.77403456804245
0.13922448979591837       0.007755102040816327     309.81637305328945
0.13922448979591837       0.008163265306122448     309.8613711031804
0.13922448979591837       0.008571428571428572     309.9090992626345
0.13922448979591837       0.008979591836734692     309.9596059786387
0.13922448979591837       0.009387755102040816     310.0129788842541
0.13922448979591837       0.009795918367346938     310.069274214155
0.13922448979591837       0.010204081632653062     310.12857588125644
0.13922448979591837       0.010612244897959184     310.1909705392249
0.13922448979591837       0.011020408163265308     310.25652791762394
0.13922448979591837       0.011428571428571429     310.32535923679325
0.13922448979591837       0.01183673469387755      310.39753662356065
0.13922448979591837       0.012244897959183675     310.4731726643423
0.13922448979591837       0.012653061224489797     310.5523704880483
0.13922448979591837       0.01306122448979592      310.6352261367081
0.13922448979591837       0.013469387755102043     310.72187738872424
0.13922448979591837       0.013877551020408165     310.81241546367835
0.13922448979591837       0.014285714285714287     310.90698511855686
0.13922448979591837       0.01469387755102041      311.0057087970887
0.13922448979591837       0.01510204081632653      311.1087168925967
0.13922448979591837       0.015510204081632653     311.2161618080707
0.13922448979591837       0.015918367346938776     311.3281893781466
0.13922448979591837       0.0163265306122449       311.4449373385202
0.13922448979591837       0.016734693877551023     311.5665862801475
0.13922448979591837       0.017142857142857144     311.6933019603367
0.13922448979591837       0.017551020408163264     311.82522392201486
0.13922448979591837       0.017959183673469388     311.9625699419637
0.13922448979591837       0.018367346938775512     312.10549310404235
0.13922448979591837       0.018775510204081632     312.25420190219927
0.13922448979591837       0.019183673469387756     312.40887898279686
0.13922448979591837       0.019591836734693877     312.5696952866106
0.13922448979591837       0.02                     312.7369003248646
0.13992857142857143       0                        309.3755058269239
0.13992857142857143       4.081632653061224E-4     309.376539344442
0.13992857142857143       8.163265306122448E-4     309.3796357995778
0.13992857142857143       0.0012244897959183673    309.3848024405518
0.13992857142857143       0.0016326530612244896    309.39204472283507
0.13992857142857143       0.002040816326530612     309.40137218561813
0.13992857142857143       0.0024489795918367346    309.41279908344734
0.13992857142857143       0.002857142857142857     309.42633781300714
0.13992857142857143       0.0032653061224489793    309.4420114219321
0.13992857142857143       0.003673469387755102     309.45983770888654
0.13992857142857143       0.004081632653061224     309.47983687265446
0.13992857142857143       0.004489795918367346     309.5020461671487
0.13992857142857143       0.004897959183673469     309.5264867536002
0.13992857142857143       0.005306122448979591     309.5531945821231
0.13992857142857143       0.005714285714285714     309.5822078810373
0.13992857142857143       0.0061224489795918356    309.61356069445674
0.13992857142857143       0.0065306122448979586    309.64729713392
0.13992857142857143       0.0069387755102040816    309.68346842865634
0.13992857142857143       0.007346938775510204     309.722114460667
0.13992857142857143       0.007755102040816327     309.7632936273887
0.13992857142857143       0.008163265306122448     309.80705831311224
0.13992857142857143       0.008571428571428572     309.85346554899246
0.13992857142857143       0.008979591836734692     309.9025892539974
0.13992857142857143       0.009387755102040816     309.954482133057
0.13992857142857143       0.009795918367346938     310.00922175722263
0.13992857142857143       0.010204081632653062     310.0668785331416
0.13992857142857143       0.010612244897959184     310.12752966536334
0.13992857142857143       0.011020408163265308     310.1912674865281
0.13992857142857143       0.011428571428571429     310.2581646758836
0.13992857142857143       0.01183673469387755      310.32831908340984
0.13992857142857143       0.012244897959183675     310.4018208057134
0.13992857142857143       0.012653061224489797     310.4787704663769
0.13992857142857143       0.01306122448979592      310.5592801551369
0.13992857142857143       0.013469387755102043     310.64344471778446
0.13992857142857143       0.013877551020408165     310.7313907132553
0.13992857142857143       0.014285714285714287     310.82322488122173
0.13992857142857143       0.01469387755102041      310.9190757897656
0.13992857142857143       0.01510204081632653      311.01906776721125
0.13992857142857143       0.015510204081632653     311.1233499570516
0.13992857142857143       0.015918367346938776     311.2320450271542
0.13992857142857143       0.0163265306122449       311.34528713784476
0.13992857142857143       0.016734693877551023     311.46325480744656
0.13992857142857143       0.017142857142857144     311.586095558801
0.13992857142857143       0.017551020408163264     311.7139421781452
0.13992857142857143       0.017959183673469388     311.84698935964013
0.13992857142857143       0.018367346938775512     311.98538469884124
0.13992857142857143       0.018775510204081632     312.1293200174275
0.13992857142857143       0.019183673469387756     312.2789596825219
0.13992857142857143       0.019591836734693877     312.4344642345607
0.13992857142857143       0.02                     312.59605714285715
0.1406326530612245        0                        309.3273827323555
0.1406326530612245        4.081632653061224E-4     309.3283837352511
0.1406326530612245        8.163265306122448E-4     309.3313820411221
0.1406326530612245        0.0012244897959183673    309.3363846046501
0.1406326530612245        0.0016326530612244896    309.34339759989473
0.1406326530612245        0.002040816326530612     309.35242936619613
0.1406326530612245        0.0024489795918367346    309.3634933117228
0.1406326530612245        0.002857142857142857     309.37660247701206
0.1406326530612245        0.0032653061224489793    309.39177796767376
0.1406326530612245        0.003673469387755102     309.4090376676954
0.1406326530612245        0.004081632653061224     309.42840180963924
0.1406326530612245        0.004489795918367346     309.44990404663434
0.1406326530612245        0.004897959183673469     309.47356765203125
0.1406326530612245        0.005306122448979591     309.4994231476825
0.1406326530612245        0.005714285714285714     309.5275105618032
0.1406326530612245        0.0061224489795918356    309.55786342653204
0.1406326530612245        0.0065306122448979586    309.59052188714736
0.1406326530612245        0.0069387755102040816    309.62553748463864
0.1406326530612245        0.007346938775510204     309.66294384652485
0.1406326530612245        0.007755102040816327     309.70280164458626
0.1406326530612245        0.008163265306122448     309.7451627339057
0.1406326530612245        0.008571428571428572     309.7900790688063
0.1406326530612245        0.008979591836734692     309.8376196158587
0.1406326530612245        0.009387755102040816     309.8878362337444
0.1406326530612245        0.009795918367346938     309.94080385094975
0.1406326530612245        0.010204081632653062     309.9965946277927
0.1406326530612245        0.010612244897959184     310.055275556676
0.1406326530612245        0.011020408163265308     310.11693529642923
0.1406326530612245        0.011428571428571429     310.18164664197315
0.1406326530612245        0.01183673469387755      310.2495007439329
0.1406326530612245        0.012244897959183675     310.32058886073503
0.1406326530612245        0.012653061224489797     310.3949985383848
0.1406326530612245        0.01306122448979592      310.4728408311304
0.1406326530612245        0.013469387755102043     310.5542069119045
0.1406326530612245        0.013877551020408165     310.6392072658202
0.1406326530612245        0.014285714285714287     310.72796365108667
0.1406326530612245        0.01469387755102041      310.82058846709793
0.1406326530612245        0.01510204081632653      310.91716829668434
0.1406326530612245        0.015510204081632653     311.01788693925573
0.1406326530612245        0.015918367346938776     311.1228459355938
0.1406326530612245        0.0163265306122449       311.23216258350016
0.1406326530612245        0.016734693877551023     311.34600702629035
0.1406326530612245        0.017142857142857144     311.46451965403054
0.1406326530612245        0.017551020408163264     311.58782264258014
0.1406326530612245        0.017959183673469388     311.7160915407439
0.1406326530612245        0.018367346938775512     311.8494699812672
0.1406326530612245        0.018775510204081632     311.98813058046795
0.1406326530612245        0.019183673469387756     312.1322243832954
0.1406326530612245        0.019591836734693877     312.28190216213704
0.1406326530612245        0.02                     312.43736439816746
0.14133673469387756       0                        309.2735716863578
0.14133673469387756       4.081632653061224E-4     309.27453630675615
0.14133673469387756       8.163265306122448E-4     309.27742503255143
0.14133673469387756       0.0012244897959183673    309.2822444724768
0.14133673469387756       0.0016326530612244896    309.2890013267636
0.14133673469387756       0.002040816326530612     309.29770278255785
0.14133673469387756       0.0024489795918367346    309.30836164625134
0.14133673469387756       0.002857142857142857     309.32099120895265
0.14133673469387756       0.0032653061224489793    309.33561060283716
0.14133673469387756       0.003673469387755102     309.352238078834
0.14133673469387756       0.004081632653061224     309.3708928096389
0.14133673469387756       0.004489795918367346     309.39160543816047
0.14133673469387756       0.004897959183673469     309.4144027262257
0.14133673469387756       0.005306122448979591     309.4393080423552
0.14133673469387756       0.005714285714285714     309.46636563305583
0.14133673469387756       0.0061224489795918356    309.49560029760113
0.14133673469387756       0.0065306122448979586    309.5270618475791
0.14133673469387756       0.0069387755102040816    309.5607763804382
0.14133673469387756       0.007346938775510204     309.5968117490548
0.14133673469387756       0.007755102040816327     309.6351940879761
0.14133673469387756       0.008163265306122448     309.6759858246107
0.14133673469387756       0.008571428571428572     309.71924564664914
0.14133673469387756       0.008979591836734692     309.76501275832834
0.14133673469387756       0.009387755102040816     309.81337310294276
0.14133673469387756       0.009795918367346938     309.8643642046794
0.14133673469387756       0.010204081632653062     309.91807294015297
0.14133673469387756       0.010612244897959184     309.97456585834135
0.14133673469387756       0.011020408163265308     310.03390815031935
0.14133673469387756       0.011428571428571429     310.0961984368431
0.14133673469387756       0.01183673469387755      310.16149054987795
0.14133673469387756       0.012244897959183675     310.22989335070923
0.14133673469387756       0.012653061224489797     310.30149175739695
0.14133673469387756       0.01306122448979592      310.37636213073665
0.14133673469387756       0.013469387755102043     310.4546302449306
0.14133673469387756       0.013877551020408165     310.53637798311223
0.14133673469387756       0.014285714285714287     310.62171157823934
0.14133673469387756       0.01469387755102041      310.71075219400217
0.14133673469387756       0.01510204081632653      310.80358910017236
0.14133673469387756       0.015510204081632653     310.9003710488604
0.14133673469387756       0.015918367346938776     311.0012082144722
0.14133673469387756       0.0163265306122449       311.1062053913477
0.14133673469387756       0.016734693877551023     311.2155213323295
0.14133673469387756       0.017142857142857144     311.3292876327879
0.14133673469387756       0.017551020408163264     311.44761778072086
0.14133673469387756       0.017959183673469388     311.5706699999831
0.14133673469387756       0.018367346938775512     311.69858372865986
0.14133673469387756       0.018775510204081632     311.8315134416757
0.14133673469387756       0.019183673469387756     311.9695987289985
0.14133673469387756       0.019591836734693877     312.11298171311535
0.14133673469387756       0.02                     312.2618420658058
0.14204081632653062       0                        309.2143164387189
0.14204081632653062       4.081632653061224E-4     309.21524097656896
0.14204081632653062       8.163265306122448E-4     309.21800922129125
0.14204081632653062       0.0012244897959183673    309.2226273883904
0.14204081632653062       0.0016326530612244896    309.2291025452878
0.14204081632653062       0.002040816326530612     309.2374405851025
0.14204081632653062       0.0024489795918367346    309.2476542999913
0.14204081632653062       0.002857142857142857     309.25975661677745
0.14204081632653062       0.0032653061224489793    309.27376493929484
0.14204081632653062       0.003673469387755102     309.28969733354813
0.14204081632653062       0.004081632653061224     309.3075722889719
0.14204081632653062       0.004489795918367346     309.327417620063
0.14204081632653062       0.004897959183673469     309.34926139518603
0.14204081632653062       0.005306122448979591     309.37312395347027
0.14204081632653062       0.005714285714285714     309.39904572472625
0.14204081632653062       0.0061224489795918356    309.4270574197469
0.14204081632653062       0.0065306122448979586    309.45719184266295
0.14204081632653062       0.0069387755102040816    309.48950191462194
0.14204081632653062       0.007346938775510204     309.5240118492839
0.14204081632653062       0.007755102040816327     309.56078279722533
0.14204081632653062       0.008163265306122448     309.59985861032476
0.14204081632653062       0.008571428571428572     309.64128133746954
0.14204081632653062       0.008979591836734692     309.6851280004741
0.14204081632653062       0.009387755102040816     309.7314284481698
0.14204081632653062       0.009795918367346938     309.78026701138396
0.14204081632653062       0.010204081632653062     309.8316941855519
0.14204081632653062       0.010612244897959184     309.8857745623495
0.14204081632653062       0.011020408163265308     309.94260093489726
0.14204081632653062       0.011428571428571429     310.0022111015027
0.14204081632653062       0.01183673469387755      310.0647180136449
0.14204081632653062       0.012244897959183675     310.1301850808491
0.14204081632653062       0.012653061224489797     310.1986908052845
0.14204081632653062       0.01306122448979592      310.2703377469723
0.14204081632653062       0.013469387755102043     310.3452089083982
0.14204081632653062       0.013877551020408165     310.4234060184783
0.14204081632653062       0.014285714285714287     310.5050181330281
0.14204081632653062       0.01469387755102041      310.59015346696543
0.14204081632653062       0.01510204081632653      310.6789100152763
0.14204081632653062       0.015510204081632653     310.7714155133275
0.14204081632653062       0.015918367346938776     310.8677770145886
0.14204081632653062       0.0163265306122449       310.96809228319796
0.14204081632653062       0.016734693877551023     311.0725056190537
0.14204081632653062       0.017142857142857144     311.1811419721641
0.14204081632653062       0.017551020408163264     311.29410567636717
0.14204081632653062       0.017959183673469388     311.41154040819515
