R                       Z                        T 
0.1371122448979592        0.012244897959183675     311.0484597099973
0.1371122448979592        0.012653061224489797     311.1289417045398
0.1371122448979592        0.01306122448979592      311.2123380093228
0.1371122448979592        0.013469387755102043     311.298675095103
0.1371122448979592        0.013877551020408165     311.3879718861152
0.1371122448979592        0.014285714285714287     311.4802631129465
0.1371122448979592        0.01469387755102041      311.5755787402163
0.1371122448979592        0.01510204081632653      311.6739396803977
0.1371122448979592        0.015510204081632653     311.7753828222432
0.1371122448979592        0.015918367346938776     311.87993880518195
0.1371122448979592        0.0163265306122449       311.9876360874747
0.1371122448979592        0.016734693877551023     312.0985080582069
0.1371122448979592        0.017142857142857144     312.21257872252545
0.1371122448979592        0.017551020408163264     312.32991161883547
0.1371122448979592        0.017959183673469388     312.4505039134559
0.1371122448979592        0.018367346938775512     312.5743855049901
0.1371122448979592        0.018775510204081632     312.7016405638323
0.1371122448979592        0.019183673469387756     312.8322573090679
0.1371122448979592        0.019591836734693877     312.9663095888398
0.1371122448979592        0.02                     313.1037921466247
0.13781632653061227       0                        309.8653071291078
0.13781632653061227       4.081632653061224E-4     309.86656079084946
0.13781632653061227       8.163265306122448E-4     309.87031156864913
0.13781632653061227       0.0012244897959183673    309.87656381147343
0.13781632653061227       0.0016326530612244896    309.8853180386032
0.13781632653061227       0.002040816326530612     309.8965802188662
0.13781632653061227       0.0024489795918367346    309.910354702025
0.13781632653061227       0.002857142857142857     309.9266399950773
0.13781632653061227       0.0032653061224489793    309.9454481283872
0.13781632653061227       0.003673469387755102     309.9667839671235
0.13781632653061227       0.004081632653061224     309.99065015193383
0.13781632653061227       0.004489795918367346     310.0170598020363
0.13781632653061227       0.004897959183673469     310.04602352094605
0.13781632653061227       0.005306122448979591     310.07754333945655
0.13781632653061227       0.005714285714285714     310.1116351882527
0.13781632653061227       0.0061224489795918356    310.14831156355774
0.13781632653061227       0.0065306122448979586    310.1875797720735
0.13781632653061227       0.0069387755102040816    310.22945624106495
0.13781632653061227       0.007346938775510204     310.273956202401
0.13781632653061227       0.007755102040816327     310.3210902269742
0.13781632653061227       0.008163265306122448     310.3708756213088
0.13781632653061227       0.008571428571428572     310.4233319190167
0.13781632653061227       0.008979591836734692     310.47847189822295
0.13781632653061227       0.009387755102040816     310.5363139313846
0.13781632653061227       0.009795918367346938     310.5968819176761
0.13781632653061227       0.010204081632653062     310.66019064199855
0.13781632653061227       0.010612244897959184     310.72625956141763
0.13781632653061227       0.011020408163265308     310.79511721629655
0.13781632653061227       0.011428571428571429     310.8667799623823
0.13781632653061227       0.01183673469387755      310.94126865248523
0.13781632653061227       0.012244897959183675     311.0186160907211
0.13781632653061227       0.012653061224489797     311.09884040525577
0.13781632653061227       0.01306122448979592      311.1819641116415
0.13781632653061227       0.013469387755102043     311.26802361897757
0.13781632653061227       0.013877551020408165     311.3570390437699
0.13781632653061227       0.014285714285714287     311.44903515398494
0.13781632653061227       0.01469387755102041      311.5440503446602
0.13781632653061227       0.01510204081632653      311.64210822575217
0.13781632653061227       0.015510204081632653     311.74323504073084
0.13781632653061227       0.015918367346938776     311.8474704268558
0.13781632653061227       0.0163265306122449       311.9548421441761
0.13781632653061227       0.016734693877551023     312.06537820936717
0.13781632653061227       0.017142857142857144     312.1791120772681
0.13781632653061227       0.017551020408163264     312.2960999779327
0.13781632653061227       0.017959183673469388     312.41633892343725
0.13781632653061227       0.018367346938775512     312.53989151088376
0.13781632653061227       0.018775510204081632     312.6668008298716
0.13781632653061227       0.019183673469387756     312.7970572753329
0.13781632653061227       0.019591836734693877     312.93075398291984
0.13781632653061227       0.02                     313.06789791927895
0.1385204081632653        0                        309.8320762942627
0.1385204081632653        4.081632653061224E-4     309.83331734997284
0.1385204081632653        8.163265306122448E-4     309.8370501200314
0.1385204081632653        0.0012244897959183673    309.84327368062327
0.1385204081632653        0.0016326530612244896    309.8519913158139
0.1385204081632653        0.002040816326530612     309.86320268289745
0.1385204081632653        0.0024489795918367346    309.87691197150167
0.1385204081632653        0.002857142857142857     309.89312819392626
0.1385204081632653        0.0032653061224489793    309.9118513212337
0.1385204081632653        0.003673469387755102     309.9330893442717
0.1385204081632653        0.004081632653061224     309.9568528936295
0.1385204081632653        0.004489795918367346     309.98314995460686
0.1385204081632653        0.004897959183673469     310.0119767355314
0.1385204081632653        0.005306122448979591     310.0433587884628
0.1385204081632653        0.005714285714285714     310.07730553914126
0.1385204081632653        0.0061224489795918356    310.1138154445354
0.1385204081632653        0.0065306122448979586    310.1529126050014
0.1385204081632653        0.0069387755102040816    310.1946097733512
0.1385204081632653        0.007346938775510204     310.2389091515161
0.1385204081632653        0.007755102040816327     310.28583838741457
0.1385204081632653        0.008163265306122448     310.33541197810626
0.1385204081632653        0.008571428571428572     310.3876343682364
0.1385204081632653        0.008979591836734692     310.44253597278566
0.1385204081632653        0.009387755102040816     310.50013369496696
0.1385204081632653        0.009795918367346938     310.5604350197925
0.1385204081632653        0.010204081632653062     310.6234720665759
0.1385204081632653        0.010612244897959184     310.6892643734101
0.1385204081632653        0.011020408163265308     310.75782305051774
0.1385204081632653        0.011428571428571429     310.8291813827689
0.1385204081632653        0.01183673469387755      310.90336133496436
0.1385204081632653        0.012244897959183675     310.9803780533235
0.1385204081632653        0.012653061224489797     311.0602663509963
0.1385204081632653        0.01306122448979592      311.14304969685145
0.1385204081632653        0.013469387755102043     311.2287471877058
0.1385204081632653        0.013877551020408165     311.31739651144534
0.1385204081632653        0.014285714285714287     311.409022865878
0.1385204081632653        0.01469387755102041      311.50364630417965
0.1385204081632653        0.01510204081632653      311.6013091496525
0.1385204081632653        0.015510204081632653     311.7020364524948
0.1385204081632653        0.015918367346938776     311.8058503329888
0.1385204081632653        0.0163265306122449       311.9128046353736
0.1385204081632653        0.016734693877551023     312.0229186095771
0.1385204081632653        0.017142857142857144     312.1362087739868
0.1385204081632653        0.017551020408163264     312.2527585339123
0.1385204081632653        0.017959183673469388     312.37255568311105
0.1385204081632653        0.018367346938775512     312.49565202685784
0.1385204081632653        0.018775510204081632     312.62209918408234
0.1385204081632653        0.019183673469387756     312.75189330002934
0.1385204081632653        0.019591836734693877     312.8851367887264
0.1385204081632653        0.02                     313.0218201346666
0.13922448979591837       0                        309.7916149900416
0.13922448979591837       4.081632653061224E-4     309.792855328909
0.13922448979591837       8.163265306122448E-4     309.79656948529777
0.13922448979591837       0.0012244897959183673    309.80275898995546
0.13922448979591837       0.0016326530612244896    309.81142805764455
0.13922448979591837       0.002040816326530612     309.8225752551373
0.13922448979591837       0.0024489795918367346    309.8362132881163
0.13922448979591837       0.002857142857142857     309.8523429388516
0.13922448979591837       0.0032653061224489793    309.87096335347763
0.13922448979591837       0.003673469387755102     309.8920885130667
0.13922448979591837       0.004081632653061224     309.915717924307
0.13922448979591837       0.004489795918367346     309.9418708974791
0.13922448979591837       0.004897959183673469     309.9705485772541
0.13922448979591837       0.005306122448979591     310.0017605582879
0.13922448979591837       0.005714285714285714     310.03552046739605
0.13922448979591837       0.0061224489795918356    310.07183742009335
0.13922448979591837       0.0065306122448979586    310.110718872595
0.13922448979591837       0.0069387755102040816    310.1521891676183
0.13922448979591837       0.007346938775510204     310.19625596580806
0.13922448979591837       0.007755102040816327     310.2429316529525
0.13922448979591837       0.008163265306122448     310.2922369165362
0.13922448979591837       0.008571428571428572     310.34418644803134
0.13922448979591837       0.008979591836734692     310.3987951540637
0.13922448979591837       0.009387755102040816     310.45608344215964
0.13922448979591837       0.009795918367346938     310.5160713641012
0.13922448979591837       0.010204081632653062     310.57877698451637
0.13922448979591837       0.010612244897959184     310.6442187961036
0.13922448979591837       0.011020408163265308     310.71242372673044
0.13922448979591837       0.011428571428571429     310.78341322683053
0.13922448979591837       0.01183673469387755      310.85720221762114
0.13922448979591837       0.012244897959183675     310.9338249623364
0.13922448979591837       0.012653061224489797     311.01330662824626
0.13922448979591837       0.01306122448979592      311.09566007026916
0.13922448979591837       0.013469387755102043     311.1809249576205
0.13922448979591837       0.013877551020408165     311.26912868749093
0.13922448979591837       0.014285714285714287     311.36028590655565
0.13922448979591837       0.01469387755102041      311.45444281462767
0.13922448979591837       0.01510204081632653      311.5516304622421
0.13922448979591837       0.015510204081632653     311.6518579962245
0.13922448979591837       0.015918367346938776     311.7551629990581
0.13922448979591837       0.0163265306122449       311.8616015349565
0.13922448979591837       0.016734693877551023     311.9711949770462
0.13922448979591837       0.017142857142857144     312.0839542112133
0.13922448979591837       0.017551020408163264     312.1999575621074
0.13922448979591837       0.017959183673469388     312.31918361972413
0.13922448979591837       0.018367346938775512     312.4417181010835
0.13922448979591837       0.018775510204081632     312.56760449106037
0.13922448979591837       0.019183673469387756     312.6968345671146
0.13922448979591837       0.019591836734693877     312.8295001368906
0.13922448979591837       0.02                     312.9655888743538
0.13992857142857143       0                        309.7440257555879
0.13992857142857143       4.081632653061224E-4     309.7452511335179
0.13992857142857143       8.163265306122448E-4     309.74894016929056
0.13992857142857143       0.0012244897959183673    309.75508879991605
0.13992857142857143       0.0016326530612244896    309.76370202295396
0.13992857142857143       0.002040816326530612     309.7747838277851
0.13992857142857143       0.0024489795918367346    309.7883305356889
0.13992857142857143       0.002857142857142857     309.804352385463
0.13992857142857143       0.0032653061224489793    309.8228514735108
0.13992857142857143       0.003673469387755102     309.84384093788947
0.13992857142857143       0.004081632653061224     309.8673230680656
0.13992857142857143       0.004489795918367346     309.89330845196594
0.13992857142857143       0.004897959183673469     309.92179990645644
0.13992857142857143       0.005306122448979591     309.9528069764905
0.13992857142857143       0.005714285714285714     309.9863511404885
0.13992857142857143       0.0061224489795918356    310.02244077535755
0.13992857142857143       0.0065306122448979586    310.06107858901686
0.13992857142857143       0.0069387755102040816    310.10228103225165
0.13992857142857143       0.007346938775510204     310.14606992235315
0.13992857142857143       0.007755102040816327     310.1924509133656
0.13992857142857143       0.008163265306122448     310.2414414953441
0.13992857142857143       0.008571428571428572     310.29306443596744
0.13992857142857143       0.008979591836734692     310.3473304896702
0.13992857142857143       0.009387755102040816     310.4042564916291
0.13992857142857143       0.009795918367346938     310.4638695155252
0.13992857142857143       0.010204081632653062     310.5261847116125
0.13992857142857143       0.010612244897959184     310.59121712117087
0.13992857142857143       0.011020408163265308     310.6589999163269
0.13992857142857143       0.011428571428571429     310.7295507765176
0.13992857142857143       0.01183673469387755      310.80288308493596
0.13992857142857143       0.012244897959183675     310.87903877250943
0.13992857142857143       0.012653061224489797     310.9580351165755
0.13992857142857143       0.01306122448979592      311.039888476411
0.13992857142857143       0.013469387755102043     311.124639038928
0.13992857142857143       0.013877551020408165     311.21231447428227
0.13992857142857143       0.014285714285714287     311.30293008533584
0.13992857142857143       0.01469387755102041      311.39652386430043
0.13992857142857143       0.01510204081632653      311.49313775348344
0.13992857142857143       0.015510204081632653     311.5927717528847
0.13992857142857143       0.015918367346938776     311.69548631025305
0.13992857142857143       0.0163265306122449       311.8013218061004
0.13992857142857143       0.016734693877551023     311.9102734697096
0.13992857142857143       0.017142857142857144     312.02238338418545
0.13992857142857143       0.017551020408163264     312.13773405385876
0.13992857142857143       0.017959183673469388     312.25632299971056
0.13992857142857143       0.018367346938775512     312.3781985242145
0.13992857142857143       0.018775510204081632     312.5033902554607
0.13992857142857143       0.019183673469387756     312.63191352368455
0.13992857142857143       0.019591836734693877     312.7638749224876
0.13992857142857143       0.02                     312.89928209687895
0.1406326530612245        0                        309.68936465213164
0.1406326530612245        4.081632653061224E-4     309.69058632103247
0.1406326530612245        8.163265306122448E-4     309.69424673034194
0.1406326530612245        0.0012244897959183673    309.7003509532286
0.1406326530612245        0.0016326530612244896    309.70890144574514
0.1406326530612245        0.002040816326530612     309.7198939870908
0.1406326530612245        0.0024489795918367346    309.7333404243023
0.1406326530612245        0.002857142857142857     309.7492434819399
0.1406326530612245        0.0032653061224489793    309.7676090122038
0.1406326530612245        0.003673469387755102     309.78844331066455
0.1406326530612245        0.004081632653061224     309.8117437633232
0.1406326530612245        0.004489795918367346     309.8375310484687
0.1406326530612245        0.004897959183673469     309.8658139113363
0.1406326530612245        0.005306122448979591     309.8965998989804
0.1406326530612245        0.005714285714285714     309.92989721418934
0.1406326530612245        0.0061224489795918356    309.96570504901587
0.1406326530612245        0.0065306122448979586    310.00405594470425
0.1406326530612245        0.0069387755102040816    310.0449635041098
0.1406326530612245        0.007346938775510204     310.0884201086551
0.1406326530612245        0.007755102040816327     310.13446242134523
0.1406326530612245        0.008163265306122448     310.1831017216402
0.1406326530612245        0.008571428571428572     310.23433687568826
0.1406326530612245        0.008979591836734692     310.2882082199107
0.1406326530612245        0.009387755102040816     310.3447283428717
0.1406326530612245        0.009795918367346938     310.40389949479874
0.1406326530612245        0.010204081632653062     310.4657639314852
0.1406326530612245        0.010612244897959184     310.5303367993653
0.1406326530612245        0.011020408163265308     310.5976241526518
0.1406326530612245        0.011428571428571429     310.66766750161304
0.1406326530612245        0.01183673469387755      310.7404882867802
0.1406326530612245        0.012244897959183675     310.816096673708
0.1406326530612245        0.012653061224489797     310.8945295228593
0.1406326530612245        0.01306122448979592      310.97580892901294
0.1406326530612245        0.013469387755102043     311.05996608369355
0.1406326530612245        0.013877551020408165     311.14703026984967
0.1406326530612245        0.014285714285714287     311.2370234708078
0.1406326530612245        0.01469387755102041      311.3299615668139
0.1406326530612245        0.01510204081632653      311.4259141352175
0.1406326530612245        0.015510204081632653     311.52488637154767
0.1406326530612245        0.015918367346938776     311.6268809543907
0.1406326530612245        0.0163265306122449       311.73199347486354
0.1406326530612245        0.016734693877551023     311.8402394444365
0.1406326530612245        0.017142857142857144     311.95163135366425
0.1406326530612245        0.017551020408163264     312.0662270328194
0.1406326530612245        0.017959183673469388     312.18401952082485
0.1406326530612245        0.018367346938775512     312.3050958305688
0.1406326530612245        0.018775510204081632     312.4295031635525
0.1406326530612245        0.019183673469387756     312.557249160005
0.1406326530612245        0.019591836734693877     312.6883984021905
0.1406326530612245        0.02                     312.82294675549855
0.14133673469387756       0                        309.62774246004636
0.14133673469387756       4.081632653061224E-4     309.6289508490252
0.14133673469387756       8.163265306122448E-4     309.63258110853275
0.14133673469387756       0.0012244897959183673    309.63863110879544
0.14133673469387756       0.0016326530612244896    309.64710669196506
0.14133673469387756       0.002040816326530612     309.65801006440006
0.14133673469387756       0.0024489795918367346    309.6713435103288
0.14133673469387756       0.002857142857142857     309.687110599355
0.14133673469387756       0.0032653061224489793    309.705313273048
0.14133673469387756       0.003673469387755102     309.72596840658304
0.14133673469387756       0.004081632653061224     309.74907841895225
0.14133673469387756       0.004489795918367346     309.77465265966106
0.14133673469387756       0.004897959183673469     309.8026933483005
0.14133673469387756       0.005306122448979591     309.8332049526885
0.14133673469387756       0.005714285714285714     309.86621856398824
0.14133673469387756       0.0061224489795918356    309.9017387643667
0.14133673469387756       0.0065306122448979586    309.93976352780743
0.14133673469387756       0.0069387755102040816    309.9803213758384
0.14133673469387756       0.007346938775510204     310.0234188918586
0.14133673469387756       0.007755102040816327     310.06907260583694
0.14133673469387756       0.008163265306122448     310.1172975852492
0.14133673469387756       0.008571428571428572     310.16811353961214
0.14133673469387756       0.008979591836734692     310.22153481923044
0.14133673469387756       0.009387755102040816     310.27757793091985
0.14133673469387756       0.009795918367346938     310.33626791185714
0.14133673469387756       0.010204081632653062     310.3976210404296
0.14133673469387756       0.010612244897959184     310.4616531721482
0.14133673469387756       0.011020408163265308     310.52839759330834
0.14133673469387756       0.011428571428571429     310.59787369084324
0.14133673469387756       0.01183673469387755      310.67008615829656
0.14133673469387756       0.012244897959183675     310.74508913623805
0.14133673469387756       0.012653061224489797     310.8228926165469
0.14133673469387756       0.01306122448979592      310.90352179524933
0.14133673469387756       0.013469387755102043     310.9870094824953
0.14133673469387756       0.013877551020408165     311.07336292365346
0.14133673469387756       0.014285714285714287     311.1626468416481
0.14133673469387756       0.01469387755102041      311.2548600197508
0.14133673469387756       0.01510204081632653      311.3500439144557
0.14133673469387756       0.015510204081632653     311.44825073349057
0.14133673469387756       0.015918367346938776     311.5494785061194
0.14133673469387756       0.0163265306122449       311.65379448430537
0.14133673469387756       0.016734693877551023     311.76119376115054
0.14133673469387756       0.017142857142857144     311.8717132188366
0.14133673469387756       0.017551020408163264     311.9854430935251
0.14133673469387756       0.017959183673469388     312.1023879728788
0.14133673469387756       0.018367346938775512     312.2225909974332
0.14133673469387756       0.018775510204081632     312.34607368833645
0.14133673469387756       0.019183673469387756     312.4728587496623
0.14133673469387756       0.019591836734693877     312.6030555375459
0.14133673469387756       0.02                     312.7366800952926
0.14204081632653062       0                        309.5592393907896
0.14204081632653062       4.081632653061224E-4     309.56043710739755
0.14204081632653062       8.163265306122448E-4     309.5640333220178
0.14204081632653062       0.0012244897959183673    309.5700275352982
0.14204081632653062       0.0016326530612244896    309.57842211622403
0.14204081632653062       0.002040816326530612     309.5892181914091
0.14204081632653062       0.0024489795918367346    309.6024199888209
0.14204081632653062       0.002857142857142857     309.61803856508834
0.14204081632653062       0.0032653061224489793    309.6360734588799
0.14204081632653062       0.003673469387755102     309.6565319418691
0.14204081632653062       0.004081632653061224     309.6794161101951
0.14204081632653062       0.004489795918367346     309.70473734836236
0.14204081632653062       0.004897959183673469     309.73251544290326
0.14204081632653062       0.005306122448979591     309.7627481179067
0.14204081632653062       0.005714285714285714     309.79544890596213
0.14204081632653062       0.0061224489795918356    309.8306238178222
0.14204081632653062       0.0065306122448979586    309.8682856139068
0.14204081632653062       0.0069387755102040816    309.90845975809026
0.14204081632653062       0.007346938775510204     309.951155179122
0.14204081632653062       0.007755102040816327     309.99638067706024
0.14204081632653062       0.008163265306122448     310.04415235378934
0.14204081632653062       0.008571428571428572     310.094492283507
0.14204081632653062       0.008979591836734692     310.1474136800455
0.14204081632653062       0.009387755102040816     310.20293501052925
0.14204081632653062       0.009795918367346938     310.26107695941766
0.14204081632653062       0.010204081632653062     310.3218600231409
0.14204081632653062       0.010612244897959184     310.38530028911015
0.14204081632653062       0.011020408163265308     310.4514278479972
0.14204081632653062       0.011428571428571429     310.52026209916625
0.14204081632653062       0.01183673469387755      310.59181406292066
0.14204081632653062       0.012244897959183675     310.6661339320762
0.14204081632653062       0.012653061224489797     310.74322679594684
0.14204081632653062       0.01306122448979592      310.8231144718949
0.14204081632653062       0.013469387755102043     310.905851219787
0.14204081632653062       0.013877551020408165     310.9914274593624
0.14204081632653062       0.014285714285714287     311.0799098414415
0.14204081632653062       0.01469387755102041      311.1713142826892
0.14204081632653062       0.01510204081632653      311.2656649344292
0.14204081632653062       0.015510204081632653     311.3630028038761
0.14204081632653062       0.015918367346938776     311.463323416793
0.14204081632653062       0.0163265306122449       311.5667146363952
0.14204081632653062       0.016734693877551023     311.67320421207626
0.14204081632653062       0.017142857142857144     311.7828087443114
0.14204081632653062       0.017551020408163264     311.8955717749874
0.14204081632653062       0.017959183673469388     312.0114963040485
0.14204081632653062       0.018367346938775512     312.1306648123102
