R                       Z                        T
0.14470854                8.040201E-4              308.9481306942221
0.14470854                9.045226E-4              308.9488953631994
0.14470854                0.0010050251             308.9497505939184
0.14470854                0.0011055276             308.9506926852908
0.14470854                0.00120603               308.9517299799269
0.14470854                0.0013065326             308.95285413259114
0.14470854                0.0014070352             308.9540691362371
0.14470854                0.0015075377             308.95537498952046
0.14470854                0.0016080402             308.95677169360476
0.14470854                0.0017085427             308.9582586843893
0.14470854                0.0018090452             308.95983593248
0.14470854                0.0019095477             308.9615049275077
0.14470854                0.0020100502             308.9632656694722
0.14470854                0.0021105527             308.9651181583737
0.14470854                0.0022110553             308.9670593981892
0.14470854                0.0023115578             308.9690958451046
0.14470854                0.00241206               308.97122117477414
0.14470854                0.0025125628             308.97343875973104
0.14470854                0.0026130653             308.97574866514435
0.14470854                0.0027135678             308.9781508974956
0.14470854                0.0028140703             308.98064509224906
0.14470854                0.0029145728             308.98323110654843
0.14470854                0.0030150753             308.98591094913405
0.14470854                0.0031155779             308.98868462281246
0.14470854                0.0032160804             308.9915521220639
0.14470854                0.0033165826             308.9945111000005
0.14470854                0.0034170854             308.99756575912386
0.14470854                0.0035175877             309.00071310014516
0.14470854                0.0036180904             309.0039545088631
0.14470854                0.0037185927             309.00729060689576
0.14470854                0.0038190954             309.0107214207984
0.14470854                0.0039195977             309.01424675066744
0.14470854                0.0040201005             309.0178662390169
0.14470854                0.0041206027             309.0215825277129
0.14470854                0.0042211055             309.02539566112813
0.14470854                0.0043216078             309.02930559767253
0.14470854                0.0044221105             309.033310649377
0.14470854                0.004522613              309.03741269166903
0.14470854                0.0046231155             309.0416121896961
0.14470854                0.004723618              309.0459084038207
0.14470854                0.00482412               309.05030259056616
0.14470854                0.004924623              309.05479481624747
0.14470854                0.0050251256             309.0593850191658
0.14470854                0.005125628              309.06407254149605
0.14470854                0.0052261306             309.0688607593926
0.14470854                0.005326633              309.0737496916787
0.14470854                0.0054271356             309.0787393578122
0.14470854                0.005527638              309.083828784005
0.14470854                0.0056281406             309.08901741456907
0.14470854                0.005728643              309.09430896904433
0.14470854                0.0058291457             309.0997010027503
0.14470854                0.005929648              309.1051952215755
0.14470854                0.0060301507             309.1107916692544
0.14470854                0.006130653              309.1164903012391
0.14470854                0.0062311557             309.1222907482337
0.14470854                0.006331658              309.1281964414355
0.14470854                0.0064321607             309.1342076875633
0.14470854                0.006532663              309.14032443876783
0.14470854                0.0066331653             309.14654671876383
0.14470854                0.0067336685             309.1528714830817
0.14470854                0.006834171              309.1593050862069
0.14470854                0.006934673              309.1658441603117
0.14470854                0.0070351753             309.17249060984585
0.14470854                0.0071356785             309.1792444764114
0.14470854                0.007236181              309.18610565280795
0.14470854                0.007336683              309.19307405473285
0.14470854                0.0074371854             309.2001533218632
0.14470854                0.0075376886             309.2073439045608
0.14470854                0.007638191              309.2146456883525
0.14470854                0.007738693              309.2220587003069
0.14470854                0.007839195              309.2295807023616
0.14470854                0.007939698              309.23721673259223
0.14470854                0.008040201              309.24496483767234
0.14470854                0.008140704              309.25282634351424
0.14470854                0.0082412055             309.26080113024676
0.14470854                0.008341708              309.26888939539856
0.14470854                0.008442211              309.2770914485918
0.14470854                0.008542714              309.2854113597232
